Arthritis Foundation Eastern Missouri Chapter|430722930|Approved|9433 Olive Street|Saint Louis|MO|63132|Ms. Kim Rosenthal|Director of Volunteer Services|(314) 991-9333|(314) 992-4020|http://www.arthritis.org/Communities/Chapters/Chapter.asp?chapid=16|Human Services|To support research to find the cure for and prevention of arthritis and to improve the quality of life for those affected by arthritis.
Junior Achievement of Northern New England Inc|42127020|Approved|400 5th Avenue Suite 300|Waltham|MA|02451|Mr. Paulo Frade|Senior Accountant/IT Manager|(781) 373-1170|(781) 373-1171|www.janewengland.org|Education|To offer learning programs from kindergarten through high school with an emphasis on grades 6-12.
Our Daily Bread Inc|521596259|Approved|4080 Chain Bridge Road|Fairfax|VA|22030|Ms. Lisa Whetzel|Executive Director|(703) 273-8829|703-273-7131|www.ODBFairfax.org|Human Services|Devoted to easing the plight of needy persons in central Fairfax County, Virginia. Was created because Fairfax County has residents who are homeless or living on the edge of poverty.
Pregnancy Support Services Of Wake Forest|562164060|Approved|853G Wake Forest Business Pk|Wake Forest|NC|27587|Ms. Amber Lehman|Executive Director|919-554-8093|(919) 554-0830|www.pregnancywf.com|Human Services|To bring compassionate help and hope to women and teens who are unprepared for pregnancy.
Immaculata High School|221508558|Approved|240 Mountain Ave|Somerville|NJ|08876|Mr. John Hack|Director of Advancement|908-722-0200 (x-222)|(908) 218-7765|www.immaculatahighschool.org|Education|As Catholic educators is to foster in each student a personal relationship with God. In partnership with the family, we are committed to developing the spiritual, academic and emotional dimensions of all students, thus enabling them to live responsibly and creatively in a global society.
Paws Chicago|364219778|Approved|1997 N. Clybourn Ave.|Chicago|IL|60614|Alexa Edinburgh|Development and Administrative Assistant|(773)475-9470|773-281-8146|www.pawschicago.org|Civic|To increase the number of spayed and neutered companion animals.
Autism Service Dogs Of America|710888906|Approved|5232 N Interstate Avenue|Portland|OR|97217|Ms. Laurel Oliver-Gilmore|Program Administrator|(971) 285-4547|(503) 488-5983|http://www.autismservicedogsofamerica.org/|Civic|To provide uniquely trained service dogs to children living with autism and their families.
Childrens Hospital Association Incorporated|410711605|Approved|347 Smith Ave N Ste 501|Saint Paul|MN|55102-3367|Ms. Sue Marek|Office Manager|(612) 220-6175|(651) 220-6198|www.childrenshospitals.net|Human Services|To promote the health and well-being of children and their families through support of children's hospitals and health systems that are committed to excellence in providing health care to children.
Leukemia & Lymphoma Society|135644916|Approved|4600A Montgomery Blivd|Albuquerque|NM|87109|Aisha  Smith|Senior Campaign Manager|(505) 872-0141|(505) 872-2480|www.leukemia-lymphoma.org|Human Services|To cure leukemia, lymphoma, Hodgkin's disease and myeloma, and to improve the quality of life of patients and their families.
Cincinnati Hills Christian Academy|311225392|Approved|11525 Snider Road|Cincinnati|OH|45249|Mrs. Rebecca Sequeira|Database Coordinator|(513) 247-9944|(513) 247-0950|www.chca-oh.org|Education Priv (K-12)|To provide a nondenominational college preparatory school.   Students are educated, encouraged and prepared to grow.  To pursue higher education, and to serve their families, and their communities.
Sustainable Living Foundation|731676980|Approved|156 Marvin Ave|Los Altos|CA|94022-3710|Ms. Ellen L. Clark|President|(650) 941-9206|(650) 948-8029|www.ZimbabweParaguay.org|Civic|To achieve positive social change in the youth of Zimbabwe, Paraguay and the United States by promoting service and compassion, healthy living, self sustainability and education.
International Community Health Services|910947084|Approved|PO Box 3007|Seattle|WA|98114-3007|Ms. Claire Cho|Development Specialist|(206) 788-3694|(206) 490-4011|www.ichsfoundation.org|Human Services|To provide culturally and linguistically appropriate health services to improve the health of the Asian Pacific Islander community and others.International Community Health Services Foundation: The International Community Health Services (ICHS) Foundation is a 501(c)(3) non-profit corporation established in 2007 to provide philanthropic support to International Community Health Services.
American Cancer Society|580659875|Approved|250 Williams St. NW|Atlanta|GA|30343|Ms. Deborah Moore|Administrative Assistant|(404) 816-7800|(404) 816-9875|www.cancer.org|Human Services|Dedicated to eliminating cancer as a major health problem by preventing cancer, saving lives, and diminishing suffering from cancer, through research, education, advocacy, and service.American Cancer Society: To eliminate cancer as a major health problem by preventing cancer, saving lives from cancer, and diminishing suffering from cancer through research, education, and service.
American Eagle Foundation|581652023|Approved|PO Box 333|Pigeon Forge|TN|37868-0333|Mrs. Joanne Cheponis|Administrative Coordinator|865-429-0011|865-429-4743|http://www.eagles.org/|Environment|Dedicated to protect the majestic Bald Eagle,the USA's National Symbol, and its habitat by supporting and conducting eagle and environmental recovery and education programs.
Susan G Komen Breast Cancer Foundation Inc|752844659|Approved|1433 Johnston Willis Drive|Richmond|VA|23235|Ms. Maggie Wimmer-Magnant|Administrative Assistant|(804) 320-1772|(804) 358-7830|www.komenrichmond.org|Human Services|To eradicate breast cancer as a life-threatening disease by funding research grants and supporting education, screening and treatment projects in communities around the world.
Aneurysm Foundation|383663186|Approved|3636 Castro Valley Blvd Ste 3|Castro Valley|CA|94546-5562|Mr. Alex Nguyen|Development Associate|(510) 582-2051|(510) 464-4540|www.taafonline.org/|Human Services|To accelerate advances in the study of brain aneurysm treatment and prevention through clinical research.
2007 Komen Twin Cities Race for the Cure|751835298|Approved|960 Southdale Center|Edina|MN|55435|Lanny Friedman|Logistics Manager|952-746-1760|952-746-1763|www.komenminnesota.org|Human Services|To eradicate breast cancer as a life-threatening disease by advancing research, education, screening, and treatment.
Cystic Fibrosis Foundation-Great Strides|131930701|Approved|Minnesota/Dakotas Chapter|Minneapolis|MN|55403|Miss Emily Herman|Office Manager|(651) 631-3290|(651) 631-3296|www.cff.org|Human Services|To assure the development of the means to cure and control cystic fibrosis and to improve the quality of life for those with the disease.Cystic Fibrosis Foundation: To assure the development of the means to cure and control cystic fibrosis and to improve the quality of life for those with the disease.
National MS Society-Georgia Chapter|580652901|Approved|950 East Paces Ferry Road, Suite 10|Atlanta|GA|30326|Ms. Nicole Hill|Director Finance & Administration|(678) 672-1000|(404) 256-3660|www.nationalmssociety.org/gaa|Human Services|To end the devastating effects of multiple sclerosis.National Multiple Sclerosis Society- GA Chapter: To provide accurate up to date information to individuals with Ms, their families and health care providers.National Multiple Sclerosis Society: Meets the needs of more than 7,000 Georgians who live with MS. Provides education and aids to advance the cure, prevention, and treatment of MS.
Pure Works Foundation|943330633|Approved|160 Mira Street|Foster City|CA|94404|Mr. Rich Young|President|(650) 638-3610|650-638-3636|www.pureworks.org|Human Services|For the benefit of widows and orphans, Pure Works visits and subsidizes existing and ongoing missions in third-world countries with medicine, medical supplies and equipment, food, grain, educational material, and more.
N.A.M.I.-National Alliance on Mental Illness|431201653|Approved|3803 North Fairfax Drive|Arlington|VA|22203|Mrs. Emily Tracy|Development Director|703-524-7600|(703) 524-9094|www.nami.org|Human Services|Dedicated to improving the lives of all people who are affected by brain disorders (mental illnesses).National Alliance for the Mentally Ill: Dedicated to improving the lives of all people who are affected by brain disorders (mental illnesses).
National Kidney Foundation Inc|381559941|Approved|1169 Oak Valley Drive|Ann Arbor|MI|48108-9674|Ms. Linda Smith-Wheelock|Chief Operating Officer|(734) 222-9800|(734) 222-9801|www.nkfm.org|Human Services|To improve the quality of life of those affected by kidney and urologic disease, and to contribute to the prevention and cure of those diseases.
Susan G Komen Northeast Ohio|341793460|Approved|26210 Emery Road|Cleveland|OH|44128|Mrs. Kimberly Millhoan|Office Administrator|216-292-2873|216-593-0160|www.komenneohio.org|Human Services|To eradicate breast cancer as a life threatening disease through the advancement of research, education, screening and treatment.Susan G. Komen Breast Cancer Foundation - Northeast Ohio Chapter: Working to eradicate breast cancer as a life-threatening disease.
Komen Madison Race For The Cure|751835298|Approved|8030 Excelsior Drive|Madison|WI|53717-4531|Ms. Meghan Timmel|Development Director|1-800-435-3405|(608) 232-6609|http://www.madisonraceforthecure.com/cms/donate/|Human Services|Raises funds to provide positive awareness, education and early detection of breast cancer for women throughout Dane County, as well as helping to fund the National Grants program of the Komen Foundation.
Timmy Global Health Inc|352012757|Approved|22 E 22nd St|Indianapolis|IN|46202-1428|Ms. Anna Butterbaugh|Finance & Operations Coordinator|(317) 920-1822|(317) 920-1821|www.timmyfoundation.org|Civic|To enhance the medical treatment available to children living in poverty; to include educational, as well as healthcare initiatives to serve adults as well as children and to collect medical and educational supplies, volunteers and money for distribution to those most in need.
Linn Christian Education Association|421314045|Approved|1635 Linmar Dr Ne|Cedar Rapids|IA|52402-3757|Mrs. Barbara R. McDaniel|Bookkeeper|(319) 362-9512|(319) 362-5610|www.incaonline.org|Education Priv (K-12)|To provide direct services to the surrounding communities in the form of the highest quality educational programs through institutions and programs dedicated to academic excellence, individual character development as well as mental, physical and spiritual growth.
American Association of Zoo Keepers|237274856|Approved|3601 Southwest 29th Street|Topeka|KS|66614-2054|Ms. Barbara Manspeaker|Treasurer|(785) 273-9149|(785) 273-1980|www.aazk.org|Civic|Dedicated to professional animal care and conservation.
Child Advocates San Antonio|742494625|Approved|406 San Pedro Ave|San Antonio|TX|78212-5553|Ms. Janet Ketcham|Executive Director|(210) 225-7070|(210) 225-7040|www.casa-satx.org|Human Services|To mobilize court appointed volunteers to break the vicious cycle of child abuse. We speak up for abused children who are lost in the system and guide them into safe environments where they can thrive.
Family & Adult Service Center|910817979|Approved|77 S. Washington Street|Seattle|WA|98104|Miss Phoebe Keleman|Administrative Assistant|(206) 357-3125|(206) 774-1914|www.compasshousingalliance.org|Human Services|Committed to helping homeless individuals and families achieve self-sufficiency by providing shelter, case management and a comprehensive set of human services.First  Avenue Service Center: Providing basic human services to people in need that enable them to break the cycle of homelessness and restore their human dignity and self esteem.
Susan G Komen For The Cure|752854965|Approved|1412 W. Idaho Street|Boise|ID|83702|Ms. Liz Brodie|Administrative Assistant|208-384-0013|(208) 384-0014|http://race.komenboise.org|Human Services|To save lives, empower people, ensure quality care for all and energize science to find the cures.
Washington Imagination Network|911728778|Approved|PO Box 1738|Coupeville|WA|98239-1738|Ms. Barbara L. Sailors|Executive Director|(360) 675-1354|360-675-1354|http://www.wa-di.com/|Education|To provide educational programs for children to explore and discover unlimited creative potential through teamwork, cooperation and mutual respect.
Susan G Komen for the Cure - Greater Atlanta Affiliate|581959763|Approved|3525 Piedmont Road|Atlanta|GA|30342|Miss Vanessa Burks|Administrative Director|(404) 814-0052|(404) 814-0908|www.komenatlanta.org|Human Services|To eradicate breast cancer as a life-threatening disease through the advancement of research, education, screening, and treatment.
Horizons for Youth|363796784|Approved|703 W. Monroe Street|Chicago|IL|60661|Frances Cullina|office manager|(312) 627-9031|(312) 627-9033|www.horizons-for-youth.org|Civic|To create opportunities for and build relationships with, children from low income families by providing students with a quality education and a circle of support, beginning as early as kindergarten and following them through the eighth grade.
Alexs Lemonade Stand Foundation|562496146|Approved|333 E Lancaster Ave 414|Wynnewood|PA|19096-1916|Ms. Cynthia Ellis|Development Director|(610) 649-3034|(610) 649-3038|www.alexslemonade.com|Human Services|To raise money and awareness for pediatric cancer causes, primarily research into new cures and treatments.
Island Institute|222786731|Approved|PO Box 648|Rockland|ME|04841|Mrs. Jody Herbert|Advancement Associate|(207) 594-9209|(207) 594-9314|www.islandinstitute.org|Environment|To provide a learning organization, operating at different scales throughout the region, annually reshaping its programs to respond to changing conditions and challenges. It assists in fund-raising for other groups and organizations that are better positioned than the Institute to deliver local services.
The Nature Conservancy|530242652|Approved|4245 N. Fairfax Drive|Arlington|VA|22203|Ms. Karen Greenfield|Matching Gift Processor|(703) 841-5300|(703) 247-3674|http://www.nature.org|Environment|To preserve the plants, animals and natural communities that represent the diversity of life on earth by protecting the lands and waters they need to survive.
Boston Partners In Education Inc|42501341|Approved|44 Farnsworth Street|Boston|MA|02210-1209|Mr. Jim Laudisio|Director of Operations|(617) 451-6145|(617) 482-0617|www.bostonpartners.org|Education|To provide extra support that our students need  they connect with our students in a special way and build relationships with them that have lasting effects.
Stein Hospice Services Inc|341411008|Approved|1200 Sycamore Line|Sandusky|OH|44870|Miss Marge Basilone|Donor Relations Coorinator|(419) 625-5761|(419) 625-5761|http://www.steinhospice.org/|Human Services|To provide comfort, compassion and quality of life during the dying and grieving process we share the journey.
The Leukemia & Lymphoma Society|135644916|Approved|2405 Park Drive|Harrisburg|PA|17110|Elaine Randolph|Chapter Assistant|(717) 652-6520|(717) 652-8614|http://www.leukemia-lymphoma.org|Human Services|To cure leukemia, lymphoma, Hodgkin's disease, and myeloma and improve the quality of life of patients and their families.
Young Adult Institute|112030172|Approved|460 West 34th Street|New York|NY|10001|Mr. Dario Mallerman|Manager of Database and Web Based Giving|212-273-6587|(212) 868-2132|www.yai.org|Human Services|To build brighter futures for people with developmental and learning disabilities and their families. Committed to helping the people achieve their potential for independence, individuality, productivity, and inclusion in their communities.Young Adult Institute Inc: To build brighter futures for people with developmental and learning disabilities and their families.Young Adult Institute Inc: To serve people with developmental and learning disabilities.
American Heart Association Inc|135613797|Approved|1111-9th Street-Ste#280|Des Moines|IA|50314|Ms. Lori Cliff|Office Manager|5152443278|(515) 244-5164|www.americanheart.org|Human Services|To reduce disability and death from cardiovascular diseases and stroke.
American Lung Association of Arizona New Mexico|860111676|Approved|102 West McDowell Road|Phoenix|AZ|85003|Lori Greenawalt|Director of Accounting - Revenue|(602) 258-7505|(602) 258-7507|www.lungarizona.org|Human Services|To prevent lung disease and promote lung health.
NAMI Washington|911689067|Approved|7500 Greenwood Avenue|Seattle|WA|98103|Mr. Norman Anderson|Treausrer|(206) 783-4288|(206) 783-4616|www.nami.org|Human Services|To provide a statewide unified voice for people affected by brain disorders as its most valuable organizational tool and is committed to maintain its independence; its clarity, its intelligence and its volume.
Muscular Dystrophy Association|131665552|Approved|9430 Research Boulevard|Austin|TX|78759|Brenda L. Davis|VP-Direct Marketign|(512) 691-0065|(512) 691-0063|http://www.mdausa.org|Human Services|To combat neuromuscular diseases through programs of worldwide research, comprehensive medical and community services, and far-reaching professional and public health education.
Browning School|131623918|Approved|52 E 62nd St|New York|NY|10021-8017|Ms. Soo Mi Thompson|Director of Annual Giving|(212)-838-6280|(212) 644-7937|www.browning.edu|Education Priv (K-12)|To open and enrich young minds and to promote learning across the curriculum.
Prestonwood Christian Academy|752707809|Approved|6801 W Park Blvd|Plano|TX|75093-6389|Mr. Ron Meador|Development Services Director|(972) 820-5157|(972) 820-5093|http://www.prestonwoodchristian.org/|Education Priv (K-12)|To offer a safe, nurturing environment where our students realize their God-given potential with which to impact the world. It is a place for teachers to influence future generations who learn from their Christ-like models; a place that serves as a powerful academic partner for parents; a place that cultivates our communityâ¬"s future leaders.
Real Options for City Kids|943212617|Approved|590 Leland Ave|San Francisco|CA|94134|Mr. Curt Yagi|Executive Director|415.333.4001|(415) 351-3939|www.rocksf.org|Civic|To nurture the healthy development of children by listening attentively to their needs and by providing opportunities to those who might not otherwise have access.  To improve the positive development and long term success of these youth.
American Cancer Society Inc|131788491|Approved|13 Beech Street|Johnson City|NY|13790|Miss mary miglirino|ececutive director|(607) 786-0820|(607) 766-6965|http://www.cancer.org|Human Services|Dedicated to eliminating cancer as a major health problem by preventing cancer, saving lives and diminishing suffering from cancer, through research, education, advocacy and service.
Campbell Hall -Episcopal-|951716787|Approved|4533 Laurel Canyon Blvd|N Hollywood|CA|91607-4122|Ms. Courtney Peterson|Database Manager|(818) 505-5362|(818) 505-5362|www.campbellhall.org|Education Priv (K-12)|The elementary school provides young learners with a strong foundation in a carefully planned sequence of study.  The college preparatory curriculum readies secondary students for the subject mastery and learning processes necessary for advanced study in the traditional disciplines.
American Cancer Society - Mahopac|237040934|Approved|121 Executive Drive|New Windsor|NY|12553-5544|Ms. Heather Smernaos|Comm. Executive Director|845-628-2003|(845) 628-9327|www.cancer.org|Human Services|Dedicated to eliminating cancer as a major health problem by preventing cancer, saving lives, and diminishing suffering from cancer, through research, education, advocacy, and service.Relay for Life Westover School with Trinity-Pawling School: Dedicated to eliminating cancer as a major health problem by preventing cancer, saving lives, and diminishing suffering from cancer, through research, education, advocacy, and service.
First Descents|810539964|Approved|767 Santa Fe Drive|Denver|CO|80204|Miss Amber Rodgers|Admin and Development Coordinator|303-945-2490|303-474-3005|www.firstdescents.com|Human Services|To prove to young adults battling cancer that they can do anything, despite or because of their disease.  We do this by using kayaking as a metaphor for life with its many ups and downs.
Hope Force International|743095063|Approved|7065 Moores Lane  Suite #200|Brentwood|TN|37027|Mr. Jack Minton|President|615-371-1271|615-371-1261|www.hopeforce.org|Civic|Committed to motivating, equipping and mobilizing the global Christian community to respond in times of crisis and chronic need, alleviating suffering and bringing hope through compassionate action.
Cystic Fibrosis Foundation|26013029|Approved|114 Perimeter Road|Nashua|NH|03063|Ms. Lisa O'Connor|Executive Director|(603) 598-8191|(603) 595-5961|www.cff.org|Human Services|To assure the development of the means to cure and control cystic fibrosis and to improve the quality of life for those with the disease.
San Jose Childrens Musical Theater|237235146|Approved|1401 Parkmoor Ave|San Jose|CA|95126-3403|Jilll Popolizio|Development Director|(408) 288-5437|(408) 288-6241|http://www.cmtsj.org/about/|Arts & Culture|Providing excellent, accessible musical theater training for youth, with high-quality performances for families and the entire community.
Transformation of Education Foundation|204359274|Approved|4247 Sleater Kinney Road NE|Olympia|WA|98506|Ms. Tawn Holstra|Executive Director|206-779-6448|360-339-4425|www.transformationofeducation.org|Arts & Culture|Mission:An organization committed to creating a breakthrough in education where learning has no boundaries and no limits, where people learn to think big, adapt to their environment, and ultimately live a life actively engaged in fulfilling their dreams, driven by educators around the world who are passionate about making a difference.
Books For Africa Inc|411627391|Approved|253 E 4th St|St Paul|MN|55101-1689|Miss Rachel Brady|Development Associate|(651) 602-9844|(651) 602-9848|www.booksforafrica.org|Civic|To end the book famine in Africa.
Long Beach AIDS Foundation Inc|731725472|Approved|2630 E Fourth St|Long Beach|CA|90814|Mr. Garry Bowie|Executive Director|(562) 987-5200|(562) 987-5201|www.lbaidsfoundation.org|Human Services|Men, women and children of all ages, races and backgrounds come together as a demonstration of unity in seeking to end the suffering caused by HIV/AIDS.
King Conservation District|916059501|Approved|1107 SW Grady Way, Suite 130|Renton|WA|98057|Rachel Konrady|Ms.|(425) 282-1900|(425) 282-1898|www.seattle.gov/util/aboutus/spu_&_the_environment/grantprograms/kingcons|Environment|To promote the sustainable use of natural resources through responsible stewardship.
Boy Scouts of America - Inland Northwest Council|910567262|Approved|411 W Boy Scout Way|Spokane|WA|99201|Ms. Kori Brumbaugh|Development Secretary|(208) 772-2455|(509) 326-7482|www.northwestscouts.org|Civic|To prepare young people to make ethical and moral choices over their lifetimes by instilling in them the values of the Scout Oath and Law.
Puget Sound Flight Basketball Club Organization|912089200|Approved|21312 SE 24th Street|Sammamish|WA|98075|Mr. Gary Strand|Treasurer|(425) 557-9409|(425) 882-1777|www.pugetsoundflight.org|Civic|To develop the Puget Sound Flight players' basketball fundamentals and life skills to give them educational opportunities.
LeaderShape Institute|371226553|Approved|1802 Fox Drive  Suite D|Champaign|IL|61820|Mr. Paul Pyrz|Development Director|(217) 351-6200|(217) 355-0910|www.leadershape.org|Civic|To offer the highest quality state-of-the-art leadership programs focused on men and women ages 17-25.
Bellevue Christian School|916001781|Approved|1601 98th Ave NE|Clyde Hill|WA|98004|Ms. Susan Peder|Advancement Coordinator|(425) 454-4402|(425) 454-4418|www.bellevuechristian.org|Education Priv (K-12)|To ensure education by holding member schools accountable for rigorous standards and a process of continual improvement.
United Sikhs In Service Of America|113483921|Approved|JAF, PO Box 7203|New York|NY|10116-7203|Mr. Kuldip Singh|Development Director|(888) 243-1690|810-885-4264|http://www.unitedsikhs.org|Civic|An international non-profit, non-governmental, humanitarian relief, human development and advocacy organization, aimed at empowering those in need, especially disadvantaged and minority communities across the world
Help One Child|770330145|Approved|858 University Avenue|Los Altos|CA|94024|Melanie Hohenasser|Office Manager|(888) 543-4673|(650) 917-5796|http://www.helponechild.org|Civic|A local outreach to children who have been removed by the courts from their biological parents because of abandonment, abuse, drug exposure or other life threatening circumstances.
Philanthropic Ventures Foundation|943136771|Approved|1222 Preservation Park Way|Oakland|CA|94612-1201|Ms. Dawn Hawk|Program Director|(510) 645-1890|(510) 645-1892|http://www.venturesfoundation.org/|Civic|Provides grants for basic down to earth services. Offers encouragement to grantees and guidance and inspiration to donors. PVF moves quickly, without red tape, because its staff understands the urgent need and the philanthropic field.
Falmouth Academy Incorporated|42620156|Approved|7 Highfield Drive|Falmouth|MA|02540|Mrs. Cristina T. Pingal|Development Officer|(508) 457-9696|(508) 457-4112|www.falmouthacademy.org|Education Priv (K-12)|Day school for grades 7-12.
Cares Of Washington|134237286|Approved|1833 N 105th St Ste 201|Seattle|WA|98133-8973|Mr. Lars Nowack|Executive Director|(206) 938-1253|(206) 935-0949|www.caresofwa.org|Civic|CARES of Washington partners with employers to develop a diverse workforce of effective employees. We provide individualized services that empower people with disabilities to reach their full potential.
Federal Communications Bar Association Foundation|510334407|Approved|1020 19th St., NW|Washington|DC|20036|Ms. Wendy Parish|Administrative Assistant|202-293-4000|(202) 293-4317|www.fcba.org|Civic|To support worthwhile communications-related and educational projects, as well as other community service projects, particularly those directed towards children and students, through financial contributions and through volunteer services provided by Foundation members and others.
Cooperative Housing Foundation|520846183|Approved|8601 Georgia Ave Ste 800|Silver Spring|MD|20910-3440|Ms. Neysa Matthews|Development Associate|(301) 587-4700|(301) 587-7315|www.chfinternational.org|Civic|Serves as a catalyst for sustainable positive change in low- and moderate-income communities around the world, helping to improve their housing, economic circumstances and environments.
American Diabetes Association Inc|131623888|Approved|5333 N. 7th Street|Phoenix|AZ|85014|Ms. Jill Harten|Manager, Northern Arizona Area|(602) 861-4731|(602) 995-1344|http://www.diabetes.org/main/inyourarea.jsp|Human Services|Provides diabetes literature and educational programs for patients, health professionals and the general public; funds diabetes research and sponsors summer camps for children with diabetes.
Kids Included Together San Diego Inc|330731368|Approved|2820 Roosevelt Road|San Diego|CA|92106|Miss Sara Couron|Operations Director|(858) 225-5685|(858) 320-2057|www.kitonline.org|Human Services|To support recreational, child development, and youth development programs that include children with and without disabilities.
Brookline Foundation Inc|42732712|Approved|PO Box 470652|Brookline|MA|02447|Ms. kathleen sheehy|Executive Director|(617) 232-3846|(617) 232-6261|www.brooklinefoundation.org|Education|Committed to supporting excellence in all Brookline Public Schools by raising private funds from individuals, private foundations and businesses to support teaching and innovation.
Urban Impact - Rainier Health and Fitness|911368333|Approved|7728 Rainier Avenue South|Seattle|WA|98118|Mr. Dave Kwok|Director of Finance|206-722-2052|(206) 722-8869|urbanimpactseattle.org|Civic|To strengthen families and raise servant leaders by building life-changing relationships that encourage good health, quality education, economic opportunity, and a Christ-centered faith.Rainier Health and Fitness : To make meaningful difference in the South Seattle community by making exercise fun, accessible and affordable. Our mission is to encourage healthy lifestyles, strong bodies, and authentic community through an accessible, high quality fitness center.Urban Impact: Committed to serving and equipping people regardless of ethnicity, nationality, differing abilities, age, gender, or belief. We do have a membership and thus do not limit our services or registered activities to members. We determine and administer programming in our neighborhood through relationships in the neighborhood and ongoing needs/resources assessment.
Diamond Research Foundation|205872138|Approved|300 Center Drive|Superior|CO|80027|Ms. Beth Rosenshein|Development Director|(888) 665-5215|(303) 665-1459|www.diamondrf.org|Human Services|Diamond Research Foundation's mission is to provide people and their healthcare providers with the information they need to prevent, diagnose, and treat conditions currently under-represented by the medical, pharmaceutical, and research communities.  This will be achieved through public education and by sponsoring, funding, and conducting research for treatment of those conditions.
Young Womens Christian Association Of The Greater Baltimore Area Inc|520591703|Approved|1800 N Charles Street|Baltimore|MD|21201-5987|Ms. Jo Martin|Director of Communications and Development|(410) 685-1460|410-685-1471|www.baltimoreywca.org|Civic|Provides Corner House Shelters for homeless women, families, children; CRIBS baby shelter; child care, job training, adolescent pregnancy prevention, racial justice and women's advocacy, women's health and fitness programs.
Carolina Farm Stewardship Association|240040340|Approved|P.O. Box 448|Pittsboro|NC|27312|Ms. Cheryl Rettie|Financial Director|(919) 542-2402|(919) 542-7401|http://www.carolinafarmstewards.org/|Civic|To support and expand local and organic agriculture in the Carolinas by inspiring, educating, and organizing farmers and consumers.
Southwest Wildlife Rehabilitation And Educational Foundation Inc|860765249|Approved|8711 E Pinnacle Peak Rd|Scottsdale|AZ|85255-3517|Ms. Geraldine Dury|Assistant Director|(480) 471-9109|(480) 471-0956|www.southwestwildlife.org|Environment|Educating today's youth on the importance of native wildlife and the environment, and encouraging educational career opportunities in environmental science.
National MS Society Rio Grande Division|741266225|Approved|4125 Carlisle Blvd. NE, Suite A|Albuquerque|NM|87107|||(505) 243-2792|(505) 244-0629|www.msnewmexico.org|Human Services|Provides programs and services to empower people with MS to live as independently as possible, and funds research.MS Walk - Albuquerque: Provides programs and services to empower people with MS to live as independently as possible, and funds research.
American Heart Association Inc|135613797|Approved|5700 N. Portland, Suite 203|Oklahoma City|OK|73112|||(405) 942-2444|(405) 942-6616|www.americanheart.org|Human Services|To support research and education programs intended to lower the incidence of cardiovascular disease and stroke.
NAMI Walk SF Bay Area|680005567|Approved|2010 N. First St.|San Jose|CA|95131|Ms. Laurie Williams|Walk Director|800-556-2401|(800) 556-2401|www.namiwalksfbay.org|Human Services|To improve the lives of all those affected by serious mental illness.
Hemophilia Foundation of Northern California|941638703|Approved|6400 Hollis Street|Emeryville|CA|94608|Mrs. Nancy Trunzo|Office Administrator|(510) 658-3324|(510) 658-3384|http://www.hfnconline.org/|Human Services|Enables people to thrive despite bleeding disorders; hemophilia, Von Willebrands and related diseases and HIV complications by providing C.O.R.E. programs - camp, outreach, research and education.
Natick Service Council Inc|42433772|Approved|2 Webster Street|Natick|MA|01760|Ms. Sharon Stratis|Bookkeeper|(508) 655-1791|(508) 653-9953|www.natickservicecouncil.org|Civic|To maintain awareness of the needs of the community in order to serve as a clearinghouse for, and provider of, a broad range of assistance, information and referrals for the benefit of all Natick residents.
Open Gate Sangha Inc|770563414|Approved|PO Box 112107|Campbell|CA|95011|Ms. Nancy Clark|Accounting Manager|408-299-0201|408-299-0301|http://www.adyashanti.org/index.php?file=organization|Civic|To serving the awakening of all beings.
American Heart Association Inc|135613797|Approved|240 Whittington Parkway|Louisville|KY|40222|Jodi Watson|Matching Gift Specialist|502-587-8641|(502) 585-7001|www.americanheart.org|Human Services|To reduce disability and death from cardiovascular diseases and stroke.
United Cerebral Palsy Association of Oregon and Southwest Washington Inc|930462580|Approved|305 NE 102nd Ave|Portland|OR|97220|Mrs. Kerry Pinney|Development Coordinator|(503) 777-4166|(503) 771-8048|www.ucpaorwa.org/|Human Services|Committed to advancing the independence, productivity and full citizenship of people with cerebral palsy and other disabilities.
Mercy & Sharing|841323007|Approved|1101 Village Road|Carbondale|CO|81623|Mr. E.J. Christensen|Board Member|(877) 424-8454|(970) 925-1181|http://www.3guys1bike.com|Civic|to help alleviate the suffering in Haiti through donations and volunteer efforts and by bringing awareness for those in need. Your generosity, either corporate or individual, can greatly benefit the people of Haiti by developing educational programs to combat illiteracy, provide medical facilities to heal the sick and the malnourished and social programs to create hope and the ethical treatment of people.
SCIDPDA|911645126|Approved|PO Box 3302|Seattle|WA|98114|Ms. Monica Lauw|Development & Communications Manager|(206) 838-8240|(206) 467-6376|www.scidpda.org|Civic|To preserve, promote, and develop the Seattle Chinatown International District as a vibrant community and unique ethnic neighborhood.
Flight 93 National Memorial Fund|521086761|Approved|c/o National Park Foundation|Washington|DC|20005|Ms. Tamzin Howerton|Coordinator, Donor Relations and Stewardship|(202) 354-6488|(202) 371-2066|http://www.honorflight93.org|Civic|To honor the heroism courage, and enduring sacrifice of the passengers and crew of Flight 93.
The Human Development Foundation Of North America|364184940|Approved|1350 Remington Rd Ste W|Schaumburg|IL|60173-4822|Ms. Nadia Salam|Accounting Manger|(800) 705-1310|(847) 490-7105|https://www.yespakistan.com|Civic|To facilitate a non-political movement for a positive social change and community empowerment through mass literacy, enhance quality of education, universal primary health care and grassroots economic development.
