American Diabetes Association|131623888|Approved|1323 23rd Street South|Fargo|ND|58103|Ms. Diana Rodriguez|Manager|(701) 234-0123|(701) 235-3080|www.diabetes.org|Human Services|To prevent and cure diabetes and to improve the lives of all people affected by diabetes.
Salvation Army - Sierra del Mar Division|133485289|Approved|2320 Fifth Ave.|San Diego|CA|92101|Ms. Lynn H. Kallgren|Annual Fund Director|(619) 231-6000|(619) 231-6001|WWW.SANDIEGO.SALVATIONARMY.ORG|Civic|Alleviating human suffering and distress without discrimination.
Boys & Girls Clubs of Central Florida|590951887|Approved|101 East Colonial Drive|Orlando|FL|32801|Aime Thompson|Vice President of Development|(407) 841-6855|(407) 872-7796|www.bgccf.org/|Youth|To inspire and enable all young people, especially those from disadvantaged circumstances, to realize their full potential as productive, responsible and caring citizens.
Boys & Girls Club of Albuquerque|850106943|Approved|3333 Truman Street NE|Albuquerque|NM|87110|Mr. Tim Sheahan|President|(505) 881-0777|(505) 837-2909|www.bgccnm.org|Civic|Provide a positive environment where youth can develop personal values and learn through supervised social, recreational and educational programs.
Boys & Girls Clubs of Greater Dallas Inc|751152657|Approved|P.O. Box 140189|Dallas|TX|75214-0189|Mr. Craig Price|VP Finance|(214) 821-2950|(214) 824-4989|http://www.bgcdallas.org|Civic|To provide quality programs which promote the development of skills that youth, especially the disadvantaged, must have in order to reach their full potential as contributing members of society.West Dallas Boys and Girls Club: To inspire and enable all young people, especially those from disadvantaged circumstances, to realize their full potential as productive, responsible and caring citizens.
The Relatives Inc|561082022|Approved|1100 East Boulevard|Charlotte|NC|28203|Ms. Melissa Richard|Development Associate|(704) 401-3498|(704) 377-4438|www.TheRelatives.org|Civic|To keep kids safe, families together, and to reduce the incidence of juvenile crime in the community.
Youth Compass International - Project Compassion|880507791|Approved|4701 SW Admiral Way, #148|Seattle|WA|98116|Mrs. Noel Foulk|Administrative Assistant|(719) 594-4034|(719) 278-9796|www.youthcompass.org|Civic|To work together with others to establish in every international community a relational presence that demonstrates and communicates the love and joy of Jesus Christ to young people and their families.Project Compassion : An annual humanitarian relief service project the mobilizes over 200 international high school students and adults across Europe. (Julia Steels is the coordinator of project compassion)
Willamette Valley Hospice Foundation Inc|930738493|Approved|1015 3rd St. NW|Salem|OR|97304|Ms. Georgi Rivett|Biller/Payroll Specialist|(503) 588-3600|(503) 371-5977|http://www.wvh.org|Human Services|Providing supplemental, nutritious and culturally diverse food. Offering client services including outreach and assistance. Promoting an atmosphere of care and respect in all aspects of our operations. Providing training opportunities for community based programs. Collaborating with other service agencies and community leaders to advocate for those in need. Provide warehousing and distribution services to our food bank partners.
Navy - Marine Corps Relief Society Fund|530204618|Approved|Marine Corps Recruit Depot|Arlington|VA|22203|Mrs. Sylvia Adams|Acknowlegment Analyst|703-696-7449|703-696-0144|www.nmcrs.org|Human Services|To provide, in partnership with the Navy and Marine Corps, financial, educational, and other assistance to members of the Naval Services of the United States, eligible family members, and survivors when in need; and to receive and manage funds to administer these programs.
Ronald Mcdonald House of New York Inc|132933654|Approved|405 East 73rd St.|New York|NY|10021|Mr. Joseph Guidetti|CFO|(212) 639-0100|(212) 639-0173|www.rmh-newyork.org|Human Services|To provide a safe, supportive, and caring environment for children and their families in time of crisis.
Sonics & Storm T E A M Foundation|912130853|Approved|3421 Thorndyke Ave W|Seattle|WA|98119|Miss Tricia McLean|Controller|(206) 272-2796|(206) 272-2797|http://www.nba.com/sonics/community/Sonics__Storm_TEAM_Founda-56858-51.html|Civic|To support community programs that teach, encourage and motivate children, young adults and families in Washington .
Hastings College Foundation|510247972|Approved|11422 Miracle Hills Drive: Suite 550|Omaha|NE|68154|Ms. Jamie Radermacher|Data & Gift Services Specialist|(402) 827-5100|(402) 827-5105|www.hastings.edu|Education|To promote and manage all the fund raising activities of Hasting College, including giving by alumni, parents, friends, corporations, churches, foundations and estates.  All assets received by the Foundation are transferred to Hasting College.
Chinese American Planning Council Inc|136202692|Approved|150 Elizabeth St|New York|NY|10012-4603|Mr. David Chen|Executive Director|(212) 941-0920|(212) 966-8581|http://www.cpc-ny.org/|Civic|To improve the quality of life of Chinese Americans in New York City by providing access to services, skills and resources in keeping with the goal of economic self sufficiency and integration into the American mainstream.
Rotary First Harvest|911229941|Approved|PO Box 94117|Seattle|WA|98124|Mr. David Bobanick|Executive Director|(206) 236-0408|(206) 236-0357|http://www.firstharvest.org/default.asp|Human Services|To feed hungry individuals and families by: locating and collecting nutritious surplus produce and other food items; using (not duplicating) existing food distribution and transportation systems; and maximizing results by maintaining a minimal operating overhead.
Donorschoose.Org|134129457|Approved|134 West 37th St|New York|NY|10018|Ms. Finance Department|Finance Department|(212) 239-3615|(212) 239-3619|www.donorschoose.org/|Education|To field the proposals of New York City public school teachers who want their students to have an experience for which the school does not offer funding.Donors Choose Bay Area: To improve public education by engaging citizen in an online marketplace where teachers describe and individuals can fund specific students projects. We envision a nation where students in every community have the resources they need to learn.Donorschoose: Dedicated to addressing the scarcity and inequitable distribution of learning materials and experiences in our public schools
UW-Whitewater Foundation Inc|396081189|Approved|800 W Main St|Whitewater|WI|53190-1705|Mr. Jonathan Enslin|President|(262) 472-6202|(262) 472-5607|www.uww.edu|Education|To enhance the University's educational mission, by supporting scholarships, faculty and staff development, research, and other major projects.
Mountain Retreat & Learning Center Inc|581396972|Approved|PO Box 1299|Highlands|NC|28741-1299|Ms. Julie Brooks|Finance Director|(828) 526-5838|(828) 526-4505|/www.mountaincenters.org/|Education|To embrace the diversity of life, creating an environment to energize people to work for positive change. The Mountain offers excellent programming for all ages through its centers. Inspiration mixes with renewal as you challenge yourself to grow and learn.
Lakewood Christian Service Center|341446497|Approved|14230 Madison Ave|Lakewood|OH|44107-4510|Cindy Costello|Financial Consultant|(216) 226-6466|(216) 266-8493|http://www.lcsclakewood.org|Civic|To provide basic need assistance and personalized resource and referral services, thereby empowering each individual to move toward greater self-sufficiency.
Deacon's Fund|943299434|Approved|12943 Alcosta Blvd.|San Ramon|CA|94583-1328|Ms. Michelle Nelson|Bookkeeper|(925) 543-7772|(925) 543-7777|www.srpc.org|Civic|The Deacon's Fund is used to distribute aid to those with financialemergencies to those in the congregation or the community.  We providefood certificates, legal counseling, family counseling, car repairs,assistance with large purchases and many other services.
Lake Norman YMCA|561045299|Approved|500 East Morehead Street|Charlotte|NC|28202|Ms. Kim Sipes|Donor Records Coordinator|(704) 716-6242|(704) 716-6201|www.ymcacharlotte.org|Human Services|To put Christian principles into practice through programs that build healthy spirit, mind, and body for all.
Hidaya Foundation|770502583|Approved|1765 Scott Blvd.|Santa Clara|CA|95050|Mr. Waseem Baloch|President|(408) 244-3282|(866) 344-2392|www.hidaya.org|Human Services|To educate the masses and spread education particularly among women, in order to bring about a sustainable change in the society; and to provide relief to those in abject poverty by giving food, clothing, and health care.
National Multiple Sclerosis Society|590954683|Approved|3201 West Commercial Blvd, Suite 127|Ft. Lauderdale|FL|33309|Ms. Janice M. Pennington|Vice President of Finance|(954) 731-4224|(954) 739-1398|www.nationalmssociety.org/fls|Human Services|To end the devastating effects of multiple sclerosis.
Cleveland Public Radio|341943865|Approved|1375 Euclid Avenue|Cleveland|OH|44115|Ms Marianne Flippen|Development Director|(216) 432-3700|(216) 432-3694|www.wcpn.org|Arts & Culture|To strengthen our communities by providing distinctive, thought-provoking programs and services that enlighten, inspire, educate and entertain.WVIZ/PBS: To strengthen our communities by providing distinctive, thought-provoking programs and services that enlighten, inspire, educate and entertain.Ideastream: Dedicated to addressing the diverse needs and interests of the people of northeast Ohio through high-quality news, public affairs, and cultural programming and services. By broadcasting programming which seeks to inform, educate, and entertain, Cleveland Public Radio endeavors to increase its listeners' understanding of themselves, their community, the nation, and the world.Cleveland State University Foundation Inc: To expand service to its listeners through the station's current long term strategic plan, increased and improved its news coverage, expanded its visibility and awareness in the community, and achieved a significant amount of peer recognition through local, regional and national awards.Ideastream: To strengthen our communities by providing distinctive, thought-provoking programs and services that enlighten, inspire, educate and entertain.WVIZ, Cleveland Public Television Station Channel 25: To strengthen our communities by providing distinctive, thought-provoking programs and services that enlighten, inspire, educate and entertain.
Asians For Miracle Marrow Matches|953451280|Approved|231 East Third Street, #G107|Los Angeles|CA|90013|Ms. Madhuri Mistry|Cpmmunity Relations Manager|(213) 473-1660|(213) 473-1601|http://www.asianmarrow.org/|Human Services|Committed to the improvement of the health and welfare of all people by providing education, assistance, and facilitating prompt access to potential marrow/stem cell donors. We are dedicated to offering hope to the thousands suffering from diseases, which are treatable by stem cell transplant.
Bremerton Foodline|911111086|Approved|1600 12th St.|Bremerton|WA|98337|Ms. Patricia J. Peterson|Executive Director|(360) 479-6188|(360) 479-2783|http://www.bremertonfoodline.org/bfl/index.php|Human Services|Providing supplemental, nutritious and culturally diverse food. Offering client services including outreach and assistance. Promoting an atmosphere of care and respect in all aspects of our operations. Providing training opportunities for community based programs. Collaborating with other service agencies and community leaders to advocate for those in need. Provide warehousing and distribution services to our food bank partners.
Cornerstones Inc|541037615|Approved|11150 Sunset Hills Road|Reston|VA|20190|Ms. Likitta Crawley|Development Coordinator|(571) 323-9571|(571) 323-9554|www.restoninterfaith.org|Human Services|To provide prevention and intervention services -  a holistic program of outreach, emergency food, surplus food and nutrition counseling, new clothing and school supplies for children, and job counseling and placement.
Mano A Mano Family Resource Center|364418084|Approved|6 E Main Street|Round Lake|IL|60073|Miss Jose Ruiz|Business manager|(847) 201-1524|(847) 270-3209|www.manoamanofamilyresourcecenter.org|Human Services|To empower immigrant and underserved families of Lake County to become full participants in America life by providing quality programs and services that educate and establish links to essential community resources.
Brooklyn Childrens Museum Corp|112495664|Approved|145 Brooklyn Ave.|Brooklyn|NY|11213|Ms. Jennifer Jeffress Collins|Director of Development|(718) 735-4402|(718) 604-7442|http://www.brooklynkids.org/|Arts & Culture|To engage children in educational experiences through innovation and excellence in exhibitions, programs, and use of its collection.
Charles Armstrong School|941666217|Approved|1405 Solana Dr|Belmont|CA|94002-3653|Christine Cooke|Development Database Associate|(650) 592-7570|(415) 592-0780|www.charlesarmstrong.org|Education Priv (K-12)|To serve the dyslexic learner by providing an appropriate educational experience which not only enables the student to acquire language skills, but also instills a joy of learning, enhances self-worth, and allows each the right to identify, understand and fulfill personal potential.
Boys & Girls Club of the South Coast Area|956111998|Approved|P.O. Box 3042|San Clemente|CA|92674-3042|Ms. Mary Brosche|Office Manager|(949) 492-9986|(949) 492-7551|http://www.sanclemente.com/boys&girlsclub/|Civic|Provide a safe place for youth to develop character, leadership, education, career, health, art, sports and fitness skills while becoming responsible and caring citizens.
Boys & Girls Club of Detroit Lakes|410871442|Approved|P.O. Box 83|Detroit Lakes|MN|56501|Miss Sue Trnka|Development Director|(218) 847-5700|(218) 847-1897|www.boysandgirlsclubofdetroitlakes.org|Human Services|To inspire and enable all young people, especially those from disadvantaged circumstances, to realize their full potential as productive, responsible and caring citizens.
Cancer Support Community-Santa Monica|330287070|Approved|1990 S Bundy Dr Ste 100|Los Angeles|CA|90025-5255|Jen Cook|Development Director|(310) 314-2555|(310) 314-7586|www.cancersupportcommunitybenjamincenter.org|Human Services|To help people with cancer and their loved ones enhance their health and well- being by providing a professional program of emotional support, education and hope.
Cystic Fibrosis Foundation|746077576|Approved|455 Market Street|San Francisco|CA|94105|Mr. Phillip Weichel|Field Director|415-989-6500|415-989-6501|www.cff.org|Human Services|To assure the development of the means to cure and control cystic fibrosis and to improve the quality of life for those with the disease.
Locks of Love Inc|650755522|Approved|234 Southern Blvd.|West Palm Beach|FL|33405|Miss Lauren Boothby|Communications Director|(561) 833-7332|(561) 833-7962|www.locksoflove.org|Human Services|a non-profit organization that provides hairpieces to financially disadvantaged children across the U.S. under age 18 suffering from long-term medical hair loss.We meet a unique need for children throughout the United States by using donated hair to create the highest quality hair prosthetics. Most of the children helped by Locks of Love have lost their hair due to a medical condition called alopecia areata, which has no known cause or cure. The prostheses we provide help to restore their self-esteem and their confidence, enabling them to face the world and their peers.
Cancer Support Center|363880404|Approved|2028 Elm Rd|Homewood|IL|60430-1707|Miss Denise Marshall|Associate Director of Accounting & Gifts|(708) 798-9171|(708) 798-0052|www.cancersupportcenter.org|Human Services|To provide a total support community and a comfortable environment in which people diagnosed with cancer and their families and friends can both give and receive the hope and encouragement they need.
American Lung Association of California|940362650|Approved|424 Pendleton Way|Oakland|CA|94621|Veronica Cuevas|Admin Services Coordinator|(510) 982-3194|(510) 638-8984|www.californialung.org|Human Services|to save lives by improving lung health and preventing lung disease.
Pittsburgh Action Against Rape|251253675|Approved|81 South 19th Street|Pittsburgh|PA|15203|Ms. Alison Rudolph Hall|Director of Development|(412) 431-5665|(412) 431-0913|www.paas.net|Human Services|To advocate for systems to respond effectively to sexual violence.  To respond to survivors of sexual violence with crisis intervention and counseling, and to educate the community about sexual violence.
Metropolitan Family Services|362167940|Approved|One North Dearborn|Chicago|IL|60602|Ms. Eleanore Strong|Gift and Financial Analyst|(312) 986-4000|(312) 986-4289|www.metrofamily.org|Human Services|For more than 150 years Metropolitan Family Services has been a voice for families. With compassionate counsel and services for families struggling to overcome incredible challenges, Metropolitan makes a difference in their lives and provides hope for their future. From early childhood programs to elder care services, every family member is encouraged to work together to realize their amazing strength.
Connections for the Homeless Inc|363346917|Approved|2010 Dewey|Evanston|IL|60201|Miss Quincy Mathis|Office Manager|(847) 475-7070|(847) 864-6558|www.cfthinc.org|Civic|To work with a variety of communities in northeast Cook County through direct service and education to prevent and reduce homelessness among individuals and families.
Little Black Pearl Workshop|363994059|Approved|1060 E 47th Street|Chicago|IL|60653|Mr. Leon Haslip|Director of Operations|(773) 285-1211|(773) 285-1633|http://www.blackpearl.org/|Arts & Culture|To create avenues for exposure to art and culture while teaching the profitable connection between art, education, and business.
WestSide Baby|912124405|Approved|10032 15th Ave. SW|Seattle|WA|98146|Tiffany Mathisen|Office Administrator|(206) 767-1662|(206) 767-1663|www.westsidebaby.org|Civic|Collect used baby goods (such as clothing, cribs, bassinets, etc.) and sort, clean, and store the items; and distributes them to needy babies and young children. They also use donation money to purchase bulk quantities of diapers, wipes, formula, etc. for needy babies and young children.
Finn Hill Neighborhood Alliance|911812909|Approved|PO Box 682|Kirkland|WA|98083|Ms. Connie Winter|Treasurer|(206) 234-7367|(425) 284-7337|www.finnhillalliance.org|Environment|To preserve, protect and restore the natural resources of the area, and promote stewardship of wildlife and the environment.DCNA/Save Juanita Woodlands: To preserve, protect and restore the natural resources of the area, and promote stewardship of wildlife and the environment.
National Center for Science Education Inc|770202503|Approved|420 40th St Ste 2|Oakland|CA|94609-2509|Ms. Nina Hollenberg|Office Manager|(510) 601-7203|5105261675|www.ncse.com|Civic|To defend the teaching of evolution against sectarian attack.  We are a nationally-recognized clearinghouse for information and advice to keep evolution in the science classroom and "scientific creationism" out.National Center For Science Education: To promote and to advance the teaching of science in the public schools, and to educate and inform the public about issues concerning science education through the dissemination of informative materials to schools, libraries, and interested in individuals.
Student Press Law Center Inc|521184647|Approved|1101 Wilson Blvd Ste 1100|Arlington|VA|22209-2211|Mr. Frank LoMonte|Executive Director|(703) 807-1904|(703) 807-2109|www.splc.org|Civic|The Student Press Law Center is an advocate for student First Amendment rights, for freedom of online speech, and for open government on campus. The SPLC provides information, training and legal assistance at no charge to student journalists and the educators who work with them.
American Foundation for Suicide Prevention|133393329|Approved|120 Wall Street|New York|NY|10005|Ida Hladky|Development Assistant|(212) 363-3500|(212) 363-6237|www.afsp.org|Civic|Dedicated to funding research, developing prevention initiatives and offering educational programs and conferences for survivors, mental health professionals, physicians and the public.American Foundation for Suicide Prevention: To raise money for AFSP's vital research and education programs to prevent suicide and save lives, increase national awareness about depression and suicide, advocate for mental health issues, and assist survivors of suicide loss.
Share Our Strength Inc|521367538|Approved|1030 15th Street NW|Washington|DC|20005|Miss Kionna Johns|Database Associate|(800) 969-4767|(202) 347-5868|www.nokidhungry.org|Human Services|Is the nation's leading anti-hunger organization that mobilizes industries and individuals to contribute their talent to fight hunger.  By supporting food assistance, treating malnutrition and other consequences of hunger, and promoting economic independence among people in need, Share Our Strength meets immediate demands for food while investing in long-term solutions to poverty and hunger.
Operation Mobilization - Good Books for All|222513811|Approved|PO Box 444|Tyrone|GA|30290|Mrs. Catherine Tucker|Director of Finance|(770) 631-0432|(858) 874-0500|http://www.usa.om.org/omusa.htm|Civic|To accomplish the "Distribution and promotion of educational and family literature to developing countries throughout the world.
Hope Program Inc|133268539|Approved|1 Smith Street|Brooklyn|NY|11201-5111|Irene Camp|Development Director|(718) 852-9307|(718) 852-9681|www.thehopeprogram.org/|Human Services|Serves New Yorkers whose lives have been shattered by poverty. We provide job readiness instruction, work internships, computer training, GED classes, breakfast, lunch, clothing, and emergency grants. Combining the very best elements of emergency assistance and employment programs, we work with each client for a minimum of two years, with a lifetime of follow-up services.
Girl Scout Council Inc-Arizona Cactus-Pine|860133397|Approved|119 East Coronado Road|Phoenix|AZ|85004|Ms. Laura Kelly|Development Operations Manager|(602) 253-6359|(602) 252-1159|http://www.girlscoutsaz.org|Civic|To inspire in girls the highest levels of character, conduct, patriotism, and service, empowering them to develop a sense of their own self-worth, to achieve their full potential, and to prepare for the realities of a changing world.
Seattle Cancer Care Alliance|911935159|Approved|P.O. Box 19023|Seattle|WA|98109|Ericka Sisolak|Philanthropic Liason|(206) 667-3771|(206) 667-5826|www.seattlecca.org|Human Services|To provide premier, patient focused cancer care. To support the conduct of cancer clinical research and education. Enhance access to improved cancer interventions and advance the standard of cancer care, regionally and beyond.
Ronald Mcdonald House Charities of Mobile Inc|631181258|Approved|1626 Springhill Ave|Mobile|AL|36604|Mrs. Mel Armstrong|Business Operations Manager|(251) 694-6873|(251) 438-2222|www.rmhcmobile.org|Human Services|To create, find and support programs that directly improve the health and well being of children.
KPCC-FM 89.3|954765734|Approved|474 S Raymond Ave|Pasadena|CA|91105|Mr. AndyMike Emata|Member Benefits Representative|(626) 583-5121|(626) 588-5105|www.kpcc.org|Arts & Culture|To enrich the mind and nourish the spirit through radio, related technology, and services. To enhance the lives and expand the perspectives of our audiences, and thereby assist them in leading and strengthening their communities.
American Cancer Society Inc|131788491|Approved|4646 Amber Valley Parkway|Fargo|ND|58104|Ms. Annette Thompson|Office Manager|(701) 232-1385|(701) 232-1109|www.cancer.org|Human Services|Dedicated to eliminating cancer as a major health problem by preventing cancer, saving lives, and diminishing suffering from cancer, through research, education, advocacy, and service.
Girls Incorporated of Greater Atlanta|581276804|Approved|1401 Peachtree Street|Atlanta|GA|30309|Mrs. Gabrielle Stewart|Fund Development Manager|(678) 686-1740|(678) 686-1759|http://www.girlsincatl.org/|Civic|To inspire all girls to be strong, smart and bold
Methow Valley Sports Trails Association|911027957|Approved|PO Box 147|Winthrop|WA|98862|Miss Paula Christen|Office Adminstrator|(509) 996-3287|(509) 996-3282|http://www.mvsta.com/|Environment|Dedicated to developing and promoting environmentally sound recreation on or near the trail system in the Methow Valley.
American Cancer Society|237040934|Approved|3721 23rd Street S|Saint Cloud|MN|56301|Ms. Lori Bachmann|Community Relations|800-239-7028|320-255-5517|www.cancer.org|Human Services|Dedicated to eliminating cancer as a major health problem by preventing cancer, saving lives, and diminishing suffering from cancer through research, education, advocacy, and service.American Cancer Society Divisions, Inc: Dedicated to eliminating cancer as a major health problem by preventing cancer, saving lives and diminishing suffering from cancer through research, education, advocacy and service.
Sparrow Clubs U S A|911672700|Approved|906 Ne Greenwood Ave|Bend|OR|97701|Ms. Terri L. King|Office Administrator|(541) 312-8630|(541) 312-8632|http://www.sparrowclubs.org/|Human Services|To provide financial and emotional support for critically ill children and their families, but also empowers kids to help kids through charitable service to their communities.
Juvenile Diabetes Foundation International|231907729|Approved|1450 Centre Park Boulevard|West Palm Beach|FL|33401|Ms. Kerry Blaney|Office Manager|(561) 686-7701|(561) 686-7702|www.jdrf.org|Human Services|To find a cure for diabetes and its complications through the support of research.Juvenile Diabetes Research Foundation- Greater Palm Beach County Chapter: To fund research and education in the progression toward a cure for diabetes.
Children's Hospital Foundation|232237932|Approved|34th St. & Civic Center Blvd|Philadelphia|PA|19104|Mr. Steven Holt|Gift Data and Integrity Specialist|(267) 426-6500|(267) 426-6530|www.chop.edu|Human Services|To be the world leader in the advancement of healthcare for children by integrating excellent patient care, innovative research and quality professional education into all of its programs.The Childrens Hospital of Philadelphia Foundation - All4Gia: CHOP Mission Statement - Dedicated Exclusively to Pediatrics, strives to be the world leader in the advancement of health care of children by integrating excellent patient care, innovative research and quality professional education into all of it programs.*Outside Guidelines- Org states this is not an affiliated program*
Children's Miracle Network|363297853|Approved|1305 W 18th Street|Sioux Falls|SD|57117|Kristi Carpenter|Gift Specialist|(605) 328-5700|(605) 333-1962|www.sanfordhealthfoundation.org|Human Services|To work with community support to improve the health status for children and their families in the communities we serve.Children's Miracle Network: To encourage and assist Sioux Valley Hospital in the maintenance of its activities and to encourage and assist other exempt institutions and organizations associated or affiliated, in some manner, with the Hospital in providing health care, medical, or educational services.
Boys & Girls Clubs of Broward County|591108790|Approved|877 NW 61st Street: Suite 100|Fort Lauderdale|FL|33309|Mr. Frank Till|Executive Director|(954) 537-1010|(954) 537-1070|http://www.bgcbc.org|Civic|To keep kids off the streets and out of trouble.  The Club provides a good foundation towards becoming capable and productive adults.  It is a place where a child can come and always feel welcome and wanted.
Lafayette Arts and Science Foundation|942699518|Approved|PO Box 923|Lafayette|CA|94549|Ms. Eve Notas|Fundraising Administrator|(925) 299-0644|(925) 299-1688|http://www.lasf.org/|Education|To support and enrich the education of every child in Lafayette Public Schools through a broad community-based effort.
Cystic Fibrosis Foundation|952248725|Approved|10455 Sorrento Valley Ste 103|San Diego|CA|92121|Kim Ellis|Logistics Specialist|(858) 578-2945|(858) 578-2865|WWW.CFF.ORG|Human Services|To assure the development of the means to cure and control cystic fibrosis and to improve the quality of life for those with the disease.
American Diabetes Association, Inc.|131623888|Approved|225 Peachtree Street, NE|Atlanta|GA|30303|Mr. Michael Gault|Executive Director|(404) 320-7100|(404) 320-0025|www.diabetes.org|Human Services|To prevent and cure diabetes and to improve the lives of all people affected by diabetes.
American Cancer Society Stockton California|237040934|Approved|207 East Alpine Avenue|Stockton|CA|95204|Karla Sinnock|Relay Specialist|(209) 941-2677|(209) 941-2824|www.cancer.org|Human Services|Dedicated to eliminating cancer as a major health problem by preventing cancer, saving lives, and diminishing suffering from cancer, through research, education, advocacy, and service.
The Decision Education Foundation|770575573|Approved|745 Emerson Street|Palo Alto|CA|94301|Mr. Paul Skov|Treasurer|(650) 475-4474|(650) 854-6718|http://www.decisioneducation.org/|Civic|To improve people's lives by improving the quality of their decisions.By educating people in decision-making and arming them with effective methods, we will enable them to tackle their choices in a more enlightened and empowered manner. Clearer thinking about decision-making will yield profound benefits for us all.
American Diabetes Association Inc|131623888|Approved|Community Campaign for Diabetes|North Canton|OH|44720|Ms. Kathleen Boscoe|Development Office|(800) 342-2383|(703) 683-1839|www.diabetes.org|Human Services|To prevent and cure diabetes and to improve the lives of all people affected by diabetes.
American Diabetes Association Inc|131623888|Approved|P.O. Box 1834|Merrifield|VA|22116|Ms. Diana Rodriguez|Associate Manager|(202) 331-8303|(202) 331-1402|www.diabetes.org|Human Services|To prevent and cure diabetes, and to improve the lives of all people affected by diabetes.
United States Naval Academy Foundation Inc|237003516|Approved|247 King George Street|Annapolis|MD|21402-1306|Ms. Elvira Reyes|Coordinator / Gift Processing|(410) 293-1955|(410) 293-1942|www.usna.edu|Education|Fund raising entity for the Academy.
Creativity Explored|942801050|Approved|3245 16th St|San Francisco|CA|94103-3323|Clare Armbruster|Office Manager|(415) 863-2108|(415) 863-1655|http://www.creativityexplored.org|Arts & Culture|To enable adults with developmental disabilities to express themselves artistically in a way that is personally rewarding and appreciated by others.
Obsessive Compulsive Foundation Inc|222894564|Approved|P.O. Box 961029|Boston|MA|02196|Ms. Grace Riley|Administrative Assistant|(617) 973-5801|(617) 973-5803|www.ocfoundation.org|Human Services|To educate the public and professional communities about Obsessive Compulsive Disorder and related disorders, and to support research into the causes and effective treatments  related to this disorder.
Special Olympics of Minnesota|411228157|Approved|100 Washington Ave S #550|Minneapolis|MN|55401|Ms. Nancy Paradeise|Database Manager|(612) 604-1283|(612) 333-8782|www.specialolympicsminnesota.org|Civic|To provide a year round program of sports training and competition for people with mental disabilities and contribute to lifelong physical fitness, personal growth and achievement.Special Olympics Moorhead, Minnesota: To provide a year round program of sports training and competition for people with mental disabilities and contribute to lifelong physical fitness, personal growth and achievement.
The Johns Hopkins Hospital|520591656|Approved|600 N. Wolfe Street|Baltimore|MD|21287|Mrs. Serena Hoffman|Development Coordinator|(443) 287-7384|(443) 873-5027|www.hopkinsmedicine.org/hopkinshospital|Human Services|To offer one of the most comprehensive pediatric medical programs in the country, from performing emergency trauma surgery, to finding causes of and treatments for childhood cancers, to delivering a childâ¬"s good bill of health.
American Red Cross-Southeastern Fairfield County Chapter|530196605|Approved|1 Plymouth Place|Milford|CT|06460|Ms. Murielle Madore|Financial Development Operations, Mgr.|(203) 874-2532|(203) 877-2155|www.redcross.org/ct|Human Services|The American Red Cross exists to provide compassionate care to those in need.
Leukemia & Lymphoma Society Inc|135644916|Approved|Upstate New York/Vermont Chapter|Albany|NY|12205|Mrs. Karin Bootier|Office Manager/Bookkeeper|(518) 438-3583|(518) 438-6431|http://www.leukemia-lymphoma.org/uny|Human Services|To cure leukemia, lymphoma, Hodgkin's disease and myeloma, and to improve the quality of life of patients and their families.
The Center Inc.|952934041|Approved|1605 N Spurgeon Street|Santa Ana|CA|92701|Ms. Darby Restorick|Community Liaison Specialist|(714) 953-5428|(714) 246-8907|www.thecenteroc.org|Human Services|To provide services to ensure the physical, psychological, and social well being of the gay, lesbian, bisexual, transgender, and HIV/AIDS affected community.
Coast Guard Mutual Assistance|311801931|Approved|US Coast Guard Stop 7180|DHS|VA|20598-7180|Mr. Barry M. Boisvere|Executive Director|(703) 872-6716|(703) 872-6719|www.cgmahq.org|Civic|Providing financial assistance to the Coast Guard community.  Strives to promote financial stability and general well being of the people it serves.
Crossroads School|237363267|Approved|500 DeBaliviere Avenue|St. Louis|MO|63112|Mr. David Salter|Business Manager|314-367-8085|314-361-3102|http://www.crossroadscollegeprep.org|Education Priv (K-12)|To provide an academic atmosphere for students to develop by learning traditionally and experientially in an informal environment that blends hard work and scholarship with humor, imagination, and discovery.
MPN Research Foundation|364330967|Approved|180 N. Michigan Avenue|Chicago|IL|60601|Miss Robert Rosen|President|(773) 933-7050|(312) 332-0840|www.mpnresearchfoundation.org|Human Services|To promote, fund and support the most innovative and effective research into the causes, treatments, and potentially the cure for Essential Thrombocythemia (ET), Polycythemia Vera (PV), and Myelofibrosis (MF).
VMC Foundation|770187890|Approved|2400 Moorpark Ave. Suite 207|San Jose|CA|95128|Mrs. Erleen Cuevas|Operations Manager|(408) 885-5299|(408) 885-5207|www.vmcfoundation.org|Human Services|To forge a long tradition of service and dedication to the health of the whole community. Each year the demand for Valley Medical Center services grows. VMC cares for thousands of hospitalized patients and provides a half-million outpatient and emergency visits annually.VMC Foundation: Dedicated to the health of the whole community.
Eastside Academy|602157596|Approved|1717 Bellevue Way NE|Bellevue|WA|98004|Ms. Toni Esparza|Executive Director|(425) 452-9920|(425) 452-5723|www.eastsideacademy.org|Education Priv (K-12)|Dedicated to at-risk high school students to complete requirements for a high school diploma and transition successfully to the workforce or community college.
Orca Network|912168027|Approved|485 Labella Vista Way|Freeland|WA|98249|Mr. Howard Garrett|President|(360) 331-3543|(360) 331-3543|www.orcanetwork.org|Civic|Dedicated to enhancing awareness of the inherent connections between orcas and the full panorama of life forms and processes that make up the ecosystem of the Pacific Northwest.
